message_uuid,time,tenant,org_id,space_id,app_or_service_id,als_service_id,user,category,format_version,message.uuid,message.user,message.time,message.id,message.success,message.object.type,message.object.id.entity,message.attributes.0.name,message.attributes.0.old,message.attributes.0.new,message.status,message.category,message.tenant,message.object.id.crudType,message.object.id.creationTimestamp,message.object.id.origin,message.object.id.onBehalfOf,message.object.id.correlationId,message.identityProvider,message.object.id.tableName,message.object.id.identityproviderid,message.attributes.1.name,message.attributes.1.new,message.attributes.2.name,message.attributes.2.new,message.attributes.3.name,message.attributes.3.new,message.object.id.id,message.attributes.1.old,message.attributes.3.old,message.attributes.4.name,message.attributes.4.old,message.attributes.4.new,message.attributes.5.name,message.attributes.5.old,message.attributes.5.new,message.attributes.6.name,message.attributes.7.name,message.attributes.8.name,message.attributes.9.name,message.attributes.9.old,message.attributes.9.new,message.attributes.10.name,message.attributes.10.old,message.attributes.10.new,message.attributes.11.name,message.attributes.11.old,message.attributes.11.new,message.attributes.12.name,message.attributes.13.name,message.attributes.13.old,message.attributes.13.new,message.attributes.14.name,message.attributes.14.new,message.attributes.15.name,message.attributes.15.old,message.attributes.15.new,message.attributes.16.name,message.attributes.16.old,message.attributes.16.new,message.attributes.17.name,message.attributes.17.old,message.attributes.17.new,message.attributes.18.name,message.attributes.18.old,message.attributes.18.new,message.attributes.19.name,message.attributes.19.old,message.attributes.19.new,message.object.id.name,message.object.id.configuration,message.object.id.change-summary,message.object.id.micro-service,message.object.id.customer-org,message.object.id.mobile-application,message.object.id.customer-space,message.object.id.mobile-instanceId,message.object.id.client-ip,message.object.id.customer-subaccount,message.app,message.org,message.space,message.object.id.key,message.object.id.targetTenant,message.object.id.message,message.object.id.Global Account GUID,message.object.id.Subscribed TenantID,message.object.id.Subscription Plan,message.object.id.type,message.object.id.description,message.object.id.object_id,message.object.id.action,message.object.id.operationType,message.object.id.loggedBy,message.object.id.ID,message.data_subject.type,message.data_subject.id.tenantId,message.data_subject.id.instanceId,message.data_subject.id.correlationId,message.attributes.2.old,message.attributes.6.old,message.attributes.6.new,message.object.id.tenant_id,message.data_subject.role,message.data_subject.id.id,message.attributes.0.successful
d6cd37d7-df22-47c3-aa67-a6c202d1b354,2026-07-06T00:29:59.419Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-apim-is-broker-clone-e34071de-ad39-4641-848e-d90d15246681!b9200|api-portal-xsuaa!b9200,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c9a796b-4d51-4858-8c5e-30dbf90a1405,2026-07-06T00:29:59.429Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-is-provider!b203796|sap-graph-is-provider!b203796,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08e16e1-301a-403f-b44e-92a12d67d9be,2026-07-06T00:29:59.418Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
069167fc-6b3a-4ae6-b011-a822a2c9086f,2026-07-06T00:29:59.433Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbfcfad-9dac-4306-83fd-1261d1579ac3,2026-07-06T00:29:59.427Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-is-provider!b203796|sap-graph-is-provider!b203796,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d969ac5-9464-4e90-a86b-23c3003ae2f9,2026-07-06T00:30:00.347Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-62811531-9cd6-4e6a-9955-81453fdc0d12!b203796|sap-graph!b79797,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38fab4d5-4d6d-46f9-957a-993c64aff42b,2026-07-06T00:30:00.344Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-62811531-9cd6-4e6a-9955-81453fdc0d12!b203796|sap-graph!b79797,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764c475d-fd7e-43bd-9b86-6735d1b0a54e,2026-07-06T00:30:00.410Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58546f87-96a5-4631-968e-e09b2b518db5,2026-07-06T00:32:59.295Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-ut-458e80b9-26f5-4429-b11f-31e7c866ba22-clone!b6267|cis-local!b4,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba9d8ed4-ab5e-4e6a-ae06-a26c802fddb7,2026-07-06T00:32:59.295Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-ut-458e80b9-26f5-4429-b11f-31e7c866ba22-clone!b6267|cis-local!b4,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fd59bec-02ca-483e-ab55-0b34d2764542,2026-07-06T00:33:02.221Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-cockpit_xsuaa-api!t6267,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159835a-754e-4b14-a647-1f3fa4b87b2d,2026-07-06T00:33:02.221Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-cockpit_xsuaa-api!t6267,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15b25f34-d08a-4785-a77f-0ae2ea75fef7,2026-07-06T00:32:59.326Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21daa918-9f96-4501-b352-53b36b53bb35,2026-07-06T00:33:02.253Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ea99c52-3d76-4e31-8db9-f528d2be3fa7,2026-07-06T00:33:09.413Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-3efd83a8-d0ec-4f97-802e-2f7959d427a6!b6267|service-manager!b1476,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0120b2a-3e19-4645-a69c-023d4eb2076e,2026-07-06T00:33:09.413Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-3efd83a8-d0ec-4f97-802e-2f7959d427a6!b6267|service-manager!b1476,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca434f00-991e-4d6f-b219-f1b7b98ff0ad,2026-07-06T00:33:09.437Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39e0de99-e0d2-4956-a7a6-43692cb44925,2026-07-06T00:33:13.220Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-apim-is-broker-clone-e34071de-ad39-4641-848e-d90d15246681!b9200|api-portal-xsuaa!b9200,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353bd1e-de88-44a6-97aa-82908fc7d335,2026-07-06T00:33:12.508Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-xfsrt-application!t343233,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeaa3a33-ee4d-41cf-b2c1-12bb39afad49,2026-07-06T00:33:13.046Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-xfsrt-application!t343233,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55ac6a2-457f-4c70-b156-e443526944dd,2026-07-06T00:33:13.139Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-it-cpitrial05-broker-clone-dfb79262032f4531e8de08a1922881f3!b26655|it!b26655,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697f598a-6ba0-44fc-9f73-1c9217c9542b,2026-07-06T00:33:13.137Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-it-cpitrial05-broker-clone-dfb79262032f4531e8de08a1922881f3!b26655|it!b26655,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e0fb65a-97a1-4c93-ab19-f07ba3880fe7,2026-07-06T00:33:13.079Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da9157bb-1f2c-4aa2-93b0-700b18841e8c,2026-07-06T00:33:12.747Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889446f-c100-4778-ae0a-7d3cf40d32ff,2026-07-06T00:33:13.254Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26db561a-2132-445d-8580-643ba9aca067,2026-07-06T00:33:13.254Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0f313e4-031f-4886-b844-53c355fe880e,2026-07-06T00:33:12.723Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-62811531-9cd6-4e6a-9955-81453fdc0d12!b203796|sap-graph!b79797,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318674b0-f3c6-4c9f-a793-bec111d64e03,2026-07-06T00:33:12.723Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-62811531-9cd6-4e6a-9955-81453fdc0d12!b203796|sap-graph!b79797,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbb5451e-cce5-4122-a14e-0e8b63a2e2fd,2026-07-06T00:33:13.220Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-apim-is-broker-clone-e34071de-ad39-4641-848e-d90d15246681!b9200|api-portal-xsuaa!b9200,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3708c4e-bf6a-4946-adc5-46eaf0f3d44f,2026-07-06T00:33:13.139Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-it-cpitrial05-broker-clone-dfb79262032f4531e8de08a1922881f3!b26655|it!b26655,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451d72c-e608-48fb-b8fc-f5f54a26e78c,2026-07-06T00:33:13.208Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f4da2c2-9797-4150-919e-3bb10a61857b,2026-07-06T00:33:13.123Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-odp-reuse-clone-f8bf90a3-dce5-4eed-a0a5-78abd5f826cf!b343233|odp-reuse-xsuaa!b343233,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57308474-06c9-441c-a61e-215d3e8ea78f,2026-07-06T00:33:13.196Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f798820a-95a4-4f10-b3a7-97556b0c6448,2026-07-06T00:33:13.154Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-is-provider!b203796|sap-graph-is-provider!b203796,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d82cbd3-90f3-44a8-b7c5-fe4929f72766,2026-07-06T00:33:13.183Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54452277-8f7b-42aa-ae44-1fc4cb28fd2e,2026-07-06T00:33:13.153Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-us10-trial-xsuaa-clone!b8758|trial-iadv!b8758,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434f5c61-945d-45ad-bc17-9f177e946cc3,2026-07-06T00:33:13.169Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-it-cpitrial05-broker-clone-dfb79262032f4531e8de08a1922881f3!b26655|it!b26655,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdcb6731-0b13-4ee7-8cb8-7c0dfef29f75,2026-07-06T00:33:13.148Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-62811531-9cd6-4e6a-9955-81453fdc0d12!b203796|sap-graph!b79797,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b544f59-8926-4dea-a986-e1a0fa27adb6,2026-07-06T00:33:13.208Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d57733-e4b1-4e61-a20e-c4dd8665c51f,2026-07-06T00:33:13.186Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,c7af04b0-fe0a-4be4-9e96-e59585fa322c,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
